Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
145	564	0	1.65251989	1.75462731e-10	4.68581697e-10	-9.31457675e-09	1.08805381e-08	1.91538206e-09	0.000201467259	0	0	0	0	3
146	567	0	1.66391658	4.51613972e-10	4.81960231e-10	-9.31457675e-09	1.08805381e-08	1.92876059e-09	0.000200656872	0	0	0	0	3
147	570	0	1.67531327	8.35156394e-10	5.49608937e-10	-9.31457675e-09	1.08805381e-08	1.9964093e-09	0.000200758386	0	0	0	0	3
148	574	0	1.68670995	2.43356156e-09	6.50088713e-10	-9.31457675e-09	1.08805381e-08	2.09688907e-09	0.000200773309	0	0	0	0	3
149	577	0	1.69810664	3.84190414e-09	7.434099e-10	-9.31457675e-09	1.08805381e-08	2.19021026e-09	0.00020086305	0	0	0	0	3
150	580	0	1.70950333	2.4928782e-09	8.04298448e-10	-9.31457675e-09	1.08805381e-08	2.25109881e-09	0.000200816973	0	0	0	0	3
151	583	0	1.72090002	1.2611266e-08	1.09030549e-09	-9.31457675e-09	1.2611266e-08	2.53710585e-09	0.000201542814	0	0	0	0	3
152	586	0	1.73229671	2.82255637e-09	1.13574583e-09	-9.31457675e-09	1.2611266e-08	2.58254619e-09	0.000200718208	0	0	0	0	3
153	589	0	1.7436934	3.94918554e-10	1.14113881e-09	-9.31457675e-09	1.2611266e-08	2.58793917e-09	0.000201245371	0	0	0	0	3
154	592	0	1.75509009	3.02854537e-10	1.15959787e-09	-9.31457675e-09	1.2611266e-08	2.60639823e-09	0.000200825697	0	0	0	0	3
155	595	0	1.76648678	-6.97981887e-10	1.122658e-09	-9.31457675e-09	1.2611266e-08	2.41493751e-09	0.000201458862	0	0	0	0	3
156	598	0	1.77788347	1.07937291e-08	1.1356674e-09	-9.31457675e-09	1.2611266e-08	2.24553583e-09	0.000200747365	0	0	0	0	3
157	601	0	1.78928015	-4.64715799e-10	9.10046898e-10	-9.31457675e-09	1.2611266e-08	2.24484418e-09	0.000201457029	0	0	0	0	3
158	605	0	1.80067684	-1.84779953e-09	8.16504809e-10	-9.31457675e-09	1.2611266e-08	2.24484418e-09	0.000200702388	0	0	0	0	3
159	608	0	1.81207353	-8.99268749e-09	5.7810111e-10	-9.31457675e-09	1.2611266e-08	2.23907113e-09	0.000201023542	0	0	0	0	3
160	611	0	1.82347022	-5.49325349e-11	5.15019745e-10	-9.31457675e-09	1.2611266e-08	2.09454824e-09	0.000200767319	0	0	0	0	3
161	614	0	1.83486691	-3.25725076e-09	3.50350867e-10	-9.31457675e-09	1.2611266e-08	1.91037349e-09	0.000197707237	0	0	0	0	3
162	617	0	1.8462636	-7.73131037e-09	1.04814947e-10	-9.31457675e-09	1.2611266e-08	1.91037349e-09	0.000197388522	0	0	0	0	3
163	620	0	1.85766029	-7.58227562e-10	8.15985945e-11	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197693877	0	0	0	0	3
164	623	0	1.86905698	-5.05012464e-10	6.72946894e-12	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000200644215	0	0	0	0	3
165	626	0	1.88045367	-7.34518967e-09	-1.62659955e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197442119	0	0	0	0	3
166	629	0	1.89185035	1.48381181e-10	-1.55155229e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.0002011527	0	0	0	0	3
167	633	0	1.90324704	-1.90935217e-09	-1.90229812e-10	-9.31457675e-09	1.2611266e-08	1.89623521e-09	0.000197508159	0	0	0	0	3
