Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
85	374	0	0.968718555	302.82585	300.314578	296.601782	302.82585	6.18288817	0	0	0	0	0	3
86	377	0	0.980115244	302.896895	300.457649	296.860653	302.896895	6.03624115	0	0	0	0	0	3
87	381	0	0.991511933	302.967447	300.596439	297.110963	302.967447	5.85648346	0	0	0	0	0	3
88	385	0	1.00290862	303.03491	300.731074	297.349789	303.03491	5.68512071	0.294571022	0	5.1	0	0	3
89	389	0	1.01430531	303.101597	300.861797	297.578046	303.101597	5.52355091	0.296571633	0	5.3	0	0	3
90	392	0	1.025702	303.164864	300.98877	297.795174	303.164864	5.36968962	0.297520638	0	5.5	0	0	3
91	395	0	1.03709869	303.228328	301.112251	298.002276	303.228328	5.22605214	0.298429985	0	5.7	0	0	3
92	398	0	1.04849538	303.288767	301.232399	298.19959	303.288767	5.08917738	0.29930598	0	5.8	0	0	3
93	401	0	1.05989207	303.349299	301.349438	298.390232	303.349299	4.9590667	0.300153009	0	6	0	0	3
94	404	0	1.07128875	303.407598	301.463469	298.576944	303.407598	4.8306534	0.300972874	0	6.2	0	0	3
95	407	0	1.08268544	303.46558	301.574574	298.760223	303.46558	4.70535728	0.301776021	0	6.4	0	0	3
96	410	0	1.09408213	303.521304	301.68278	298.940946	303.521304	4.58035797	0.302560165	0	6.6	0	0	3
97	413	0	1.10547882	303.576957	301.788144	299.118734	303.576957	4.45822261	0.30333065	0	6.8	0	0	3
98	414	0	1.11687551	303.629852	301.89067	299.29353	303.629852	4.33632144	0.304027955	0	7	0	0	3
99	417	0	1.1282722	303.681901	301.990405	299.465449	303.681901	4.21645201	0.304663126	0	7.2	0	0	3
100	419	0	1.13966889	303.732074	302.087374	299.634744	303.732074	4.0973301	0.305247189	0	7.4	0	0	3
101	422	0	1.15106558	303.781909	302.181628	299.801305	303.781909	3.98060319	0.305791272	0	7.6	0	0	3
102	424	0	1.16246227	303.830199	302.273194	299.964344	303.830199	3.86585533	0.30630064	0	7.9	0	0	3
103	430	0	1.17385895	303.878819	302.362159	300.122772	303.878819	3.75604711	0.306753909	0	8.1	0	0	3
104	432	0	1.18525564	303.925596	302.448587	300.276198	303.925596	3.64939773	0.307157476	0	8.4	0	0	3
105	436	0	1.19665233	303.97207	302.532584	300.424153	303.97207	3.54791691	0.307518848	0	8.6	0	0	3
